id	H vs not-H	c100	c97.5	c95	c92.5	c90	c87.5	c85	c82.5	c80
DT040211	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040221	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040506	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040523	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
AMRDT1_000527	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
AMRDT1_000530	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
AMRDT1_000536	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040536	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040391	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
AMRDT1_000298	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT041073	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT041212	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT041495	0	c100_2709	c97.5_1935	c95_1293	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040596	0	c100_2835	c97.5_2004	c95_1327	c92.5_936	c90_657	c87.5_467	c85_334	c82.5_240	c80_173
DT040702	0	c100_2835	c97.5_2004	c95_1327	c92.5_936	c90_657	c87.5_467	c85_334	c82.5_240	c80_173
DT040853	0	c100_2835	c97.5_2004	c95_1327	c92.5_936	c90_657	c87.5_467	c85_334	c82.5_240	c80_173
DT041761	0	c100_3644	c97.5_2540	c95_1643	c92.5_1141	c90_795	c87.5_570	c85_404	c82.5_289	c80_208
AMRDT1_000311	0	c100_2746	c97.5_1955	c95_1303	c92.5_924	c90_653	c87.5_464	c85_333	c82.5_240	c80_173
AMRDT1_000343	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040064	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040267	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
AMRDT1_000500	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040070	0	c100_2719	c97.5_1941	c95_1294	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT040913	0	c100_2776	c97.5_1972	c95_1309	c92.5_926	c90_653	c87.5_464	c85_333	c82.5_240	c80_173
DT040693	0	c100_2801	c97.5_1983	c95_1316	c92.5_929	c90_654	c87.5_465	c85_333	c82.5_240	c80_173
DT041357	0	c100_2865	c97.5_2018	c95_1331	c92.5_938	c90_658	c87.5_468	c85_334	c82.5_240	c80_173
DT041421	0	c100_2722	c97.5_1942	c95_1295	c92.5_922	c90_652	c87.5_463	c85_333	c82.5_240	c80_173
DT041180	0	c100_2839	c97.5_2007	c95_1328	c92.5_936	c90_657	c87.5_467	c85_334	c82.5_240	c80_173
DT041009	0	c100_2875	c97.5_2025	c95_1335	c92.5_941	c90_660	c87.5_469	c85_335	c82.5_240	c80_173
DT041341	0	c100_2881	c97.5_2030	c95_1336	c92.5_942	c90_660	c87.5_469	c85_335	c82.5_240	c80_173
AMRDT1_000428	0	c100_2868	c97.5_2020	c95_1332	c92.5_938	c90_658	c87.5_468	c85_334	c82.5_240	c80_173
AMRDT1_000598	0	c100_2979	c97.5_2093	c95_1373	c92.5_959	c90_673	c87.5_478	c85_341	c82.5_245	c80_176
DT040217	0	c100_2973	c97.5_2089	c95_1372	c92.5_959	c90_673	c87.5_478	c85_341	c82.5_245	c80_176
DT040271	0	c100_2975	c97.5_2090	c95_1372	c92.5_959	c90_673	c87.5_478	c85_341	c82.5_245	c80_176
AMRDT1_000761	0	c100_2976	c97.5_2091	c95_1372	c92.5_959	c90_673	c87.5_478	c85_341	c82.5_245	c80_176
DT041756	0	c100_2938	c97.5_2070	c95_1363	c92.5_956	c90_672	c87.5_478	c85_341	c82.5_245	c80_176
AMRDT1_000062	0	c100_3043	c97.5_2131	c95_1391	c92.5_968	c90_677	c87.5_479	c85_341	c82.5_245	c80_176
AMRDT1_000223	0	c100_3039	c97.5_2130	c95_1390	c92.5_967	c90_677	c87.5_479	c85_341	c82.5_245	c80_176
AMRDT1_000368	0	c100_3041	c97.5_2130	c95_1390	c92.5_967	c90_677	c87.5_479	c85_341	c82.5_245	c80_176
DT041013	0	c100_3179	c97.5_2219	c95_1446	c92.5_1003	c90_701	c87.5_500	c85_354	c82.5_255	c80_182
DT040394	0	c100_3265	c97.5_2283	c95_1495	c92.5_1040	c90_731	c87.5_521	c85_370	c82.5_268	c80_191
DT041723	0	c100_2520	c97.5_1788	c95_1192	c92.5_842	c90_589	c87.5_417	c85_296	c82.5_209	c80_151
DT041726	0	c100_2520	c97.5_1788	c95_1192	c92.5_842	c90_589	c87.5_417	c85_296	c82.5_209	c80_151
AMRDT1_000332	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000482	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000346	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000371	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000431	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000551	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000657	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000554	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000644	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000679	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040054	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040081	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040220	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040239	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040529	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040551	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040533	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040636	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040673	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040690	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT040834	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041035	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041084	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041110	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041118	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041153	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041158	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041239	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041256	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041308	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041589	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041762	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041522	0	c100_75	c97.5_49	c95_26	c92.5_11	c90_9	c87.5_6	c85_4	c82.5_2	c80_1
DT041562	0	c100_136	c97.5_90	c95_43	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
DT041570	0	c100_136	c97.5_90	c95_43	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
AMRDT1_000413	0	c100_122	c97.5_82	c95_40	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
DT040804	0	c100_122	c97.5_82	c95_40	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
DT041203	0	c100_122	c97.5_82	c95_40	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
DT041206	0	c100_122	c97.5_82	c95_40	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
DT040240	0	c100_120	c97.5_80	c95_38	c92.5_20	c90_13	c87.5_6	c85_4	c82.5_2	c80_1
DT041644	0	c100_10	c97.5_5	c95_2	c92.5_1	c90_1	c87.5_1	c85_1	c82.5_1	c80_1
DT041780	0	c100_176	c97.5_119	c95_61	c92.5_33	c90_22	c87.5_10	c85_5	c82.5_3	c80_2
DT041454	0	c100_56	c97.5_34	c95_14	c92.5_4	c90_4	c87.5_2	c85_2	c82.5_1	c80_1
DT040021	0	c100_1	c97.5_1	c95_1	c92.5_1	c90_1	c87.5_1	c85_1	c82.5_1	c80_1
DT040120	0	c100_193	c97.5_128	c95_66	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
DT040486	0	c100_193	c97.5_128	c95_66	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
AMRDT1_000206	0	c100_194	c97.5_128	c95_66	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
AMRDT1_000455	0	c100_188	c97.5_125	c95_65	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
DT040230	0	c100_185	c97.5_124	c95_64	c92.5_34	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
DT041346	0	c100_185	c97.5_124	c95_64	c92.5_34	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
AMRDT1_000365	0	c100_189	c97.5_125	c95_65	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
DT040566	0	c100_151	c97.5_102	c95_53	c92.5_32	c90_21	c87.5_10	c85_5	c82.5_3	c80_2
DT040753	0	c100_190	c97.5_126	c95_66	c92.5_35	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
AMRDT1_000668	0	c100_187	c97.5_124	c95_64	c92.5_34	c90_23	c87.5_10	c85_5	c82.5_3	c80_2
AMRDT1_000263	0	c100_210	c97.5_139	c95_73	c92.5_39	c90_26	c87.5_11	c85_6	c82.5_3	c80_2
DT040357	0	c100_32	c97.5_19	c95_8	c92.5_2	c90_2	c87.5_1	c85_1	c82.5_1	c80_1
AMRDT1_000131	0	c100_32	c97.5_19	c95_8	c92.5_2	c90_2	c87.5_1	c85_1	c82.5_1	c80_1
AMRDT1_000419	0	c100_32	c97.5_19	c95_8	c92.5_2	c90_2	c87.5_1	c85_1	c82.5_1	c80_1
DT041043	0	c100_32	c97.5_19	c95_8	c92.5_2	c90_2	c87.5_1	c85_1	c82.5_1	c80_1
DT040477	0	c100_33	c97.5_19	c95_8	c92.5_2	c90_2	c87.5_1	c85_1	c82.5_1	c80_1
AMRDT1_000494	0	c100_15	c97.5_8	c95_4	c92.5_1	c90_1	c87.5_1	c85_1	c82.5_1	c80_1
DT040474	0	c100_15	c97.5_8	c95_4	c92.5_1	c90_1	c87.5_1	c85_1	c82.5_1	c80_1
DT040139	0	c100_113	c97.5_75	c95_35	c92.5_17	c90_11	c87.5_6	c85_4	c82.5_2	c80_1
DT040719	0	c100_242	c97.5_160	c95_85	c92.5_47	c90_32	c87.5_15	c85_8	c82.5_4	c80_3
DT040509	0	c100_195	c97.5_129	c95_67	c92.5_36	c90_24	c87.5_10	c85_5	c82.5_3	c80_2
DT040409	0	c100_354	c97.5_234	c95_123	c92.5_76	c90_49	c87.5_23	c85_13	c82.5_8	c80_6
DT041228	0	c100_351	c97.5_232	c95_122	c92.5_75	c90_49	c87.5_23	c85_13	c82.5_8	c80_6
DT041451	0	c100_389	c97.5_257	c95_133	c92.5_82	c90_51	c87.5_25	c85_14	c82.5_9	c80_6
DT041247	0	c100_307	c97.5_203	c95_109	c92.5_65	c90_44	c87.5_21	c85_11	c82.5_7	c80_6
AMRDT1_000116	0	c100_350	c97.5_232	c95_122	c92.5_75	c90_49	c87.5_23	c85_13	c82.5_8	c80_6
AMRDT1_000237	0	c100_352	c97.5_233	c95_122	c92.5_75	c90_49	c87.5_23	c85_13	c82.5_8	c80_6
AMRDT1_000211	0	c100_331	c97.5_219	c95_117	c92.5_72	c90_48	c87.5_23	c85_13	c82.5_8	c80_6
AMRDT1_000281	0	c100_1055	c97.5_719	c95_445	c92.5_304	c90_197	c87.5_132	c85_91	c82.5_61	c80_43
AMRDT1_000464	0	c100_1055	c97.5_719	c95_445	c92.5_304	c90_197	c87.5_132	c85_91	c82.5_61	c80_43
AMRDT1_000667	0	c100_1055	c97.5_719	c95_445	c92.5_304	c90_197	c87.5_132	c85_91	c82.5_61	c80_43
AMRDT1_000886	0	c100_1055	c97.5_719	c95_445	c92.5_304	c90_197	c87.5_132	c85_91	c82.5_61	c80_43
DT040889	0	c100_1055	c97.5_719	c95_445	c92.5_304	c90_197	c87.5_132	c85_91	c82.5_61	c80_43
DT041611	0	c100_1055	c97.5_719	c95_445	c92.5_304	c90_197	c87.5_132	c85_91	c82.5_61	c80_43
DT041638	0	c100_1107	c97.5_757	c95_466	c92.5_317	c90_206	c87.5_139	c85_95	c82.5_63	c80_44
DT041652	0	c100_1107	c97.5_757	c95_466	c92.5_317	c90_206	c87.5_139	c85_95	c82.5_63	c80_44
AMRDT1_000050	0	c100_1075	c97.5_734	c95_451	c92.5_306	c90_198	c87.5_133	c85_92	c82.5_61	c80_43
DT040715	0	c100_1075	c97.5_734	c95_451	c92.5_306	c90_198	c87.5_133	c85_92	c82.5_61	c80_43
DT041146	0	c100_1075	c97.5_734	c95_451	c92.5_306	c90_198	c87.5_133	c85_92	c82.5_61	c80_43
AMRDT1_000671	0	c100_1085	c97.5_740	c95_453	c92.5_307	c90_198	c87.5_133	c85_92	c82.5_61	c80_43
AMRDT1_000563	0	c100_1253	c97.5_857	c95_524	c92.5_352	c90_228	c87.5_152	c85_105	c82.5_71	c80_50
AMRDT1_000247	0	c100_1131	c97.5_774	c95_479	c92.5_321	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
AMRDT1_000254	0	c100_1131	c97.5_774	c95_479	c92.5_321	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
AMRDT1_000295	0	c100_1131	c97.5_774	c95_479	c92.5_321	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
DT040599	0	c100_1131	c97.5_774	c95_479	c92.5_321	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
DT040603	0	c100_1131	c97.5_774	c95_479	c92.5_321	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
DT041578	0	c100_1131	c97.5_774	c95_479	c92.5_321	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
DT041581	0	c100_1131	c97.5_774	c95_479	c92.5_321	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
DT041456	0	c100_1132	c97.5_774	c95_479	c92.5_321	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
AMRDT1_000246	0	c100_1182	c97.5_809	c95_493	c92.5_328	c90_214	c87.5_142	c85_97	c82.5_64	c80_44
DT041649	0	c100_1180	c97.5_808	c95_493	c92.5_328	c90_214	c87.5_142	c85_97	c82.5_64	c80_44
DT040140	0	c100_1141	c97.5_780	c95_481	c92.5_322	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
DT041289	0	c100_1140	c97.5_780	c95_481	c92.5_322	c90_209	c87.5_141	c85_96	c82.5_63	c80_44
AMRDT1_000447	0	c100_1111	c97.5_761	c95_468	c92.5_317	c90_206	c87.5_139	c85_95	c82.5_63	c80_44
AMRDT1_000448	0	c100_1111	c97.5_761	c95_468	c92.5_317	c90_206	c87.5_139	c85_95	c82.5_63	c80_44
DT041261	0	c100_1111	c97.5_761	c95_468	c92.5_317	c90_206	c87.5_139	c85_95	c82.5_63	c80_44
DT040817	0	c100_1112	c97.5_761	c95_468	c92.5_317	c90_206	c87.5_139	c85_95	c82.5_63	c80_44
DT040254	0	c100_58	c97.5_35	c95_14	c92.5_4	c90_4	c87.5_2	c85_2	c82.5_1	c80_1
DT041459	0	c100_59	c97.5_35	c95_14	c92.5_4	c90_4	c87.5_2	c85_2	c82.5_1	c80_1
DT041622	0	c100_701	c97.5_475	c95_282	c92.5_180	c90_115	c87.5_68	c85_45	c82.5_26	c80_18
DT041626	0	c100_701	c97.5_475	c95_282	c92.5_180	c90_115	c87.5_68	c85_45	c82.5_26	c80_18
DT040161	0	c100_661	c97.5_448	c95_265	c92.5_169	c90_110	c87.5_64	c85_42	c82.5_25	c80_18
AMRDT1_000937	0	c100_612	c97.5_409	c95_240	c92.5_149	c90_94	c87.5_53	c85_35	c82.5_19	c80_13
AMRDT1_000098	0	c100_620	c97.5_414	c95_243	c92.5_152	c90_96	c87.5_54	c85_36	c82.5_19	c80_13
AMRDT1_000095	0	c100_621	c97.5_415	c95_244	c92.5_153	c90_97	c87.5_55	c85_36	c82.5_19	c80_13
AMRDT1_000777	0	c100_1316	c97.5_903	c95_552	c92.5_369	c90_242	c87.5_159	c85_108	c82.5_74	c80_51
DT040532	0	c100_1308	c97.5_898	c95_549	c92.5_367	c90_240	c87.5_159	c85_108	c82.5_74	c80_51
AMRDT1_000830	0	c100_1509	c97.5_1065	c95_675	c92.5_469	c90_324	c87.5_228	c85_161	c82.5_118	c80_88
DT040883	0	c100_1509	c97.5_1065	c95_675	c92.5_469	c90_324	c87.5_228	c85_161	c82.5_118	c80_88
DT041573	0	c100_1509	c97.5_1065	c95_675	c92.5_469	c90_324	c87.5_228	c85_161	c82.5_118	c80_88
DT041696	0	c100_1509	c97.5_1065	c95_675	c92.5_469	c90_324	c87.5_228	c85_161	c82.5_118	c80_88
AMRDT1_000137	0	c100_1603	c97.5_1115	c95_700	c92.5_477	c90_327	c87.5_228	c85_161	c82.5_118	c80_88
AMRDT1_000233	0	c100_1603	c97.5_1115	c95_700	c92.5_477	c90_327	c87.5_228	c85_161	c82.5_118	c80_88
AMRDT1_000927	0	c100_1603	c97.5_1115	c95_700	c92.5_477	c90_327	c87.5_228	c85_161	c82.5_118	c80_88
DT041059	0	c100_1578	c97.5_1100	c95_693	c92.5_474	c90_326	c87.5_228	c85_161	c82.5_118	c80_88
DT041735	0	c100_361	c97.5_240	c95_125	c92.5_78	c90_51	c87.5_25	c85_14	c82.5_9	c80_6
DT041738	0	c100_361	c97.5_240	c95_125	c92.5_78	c90_51	c87.5_25	c85_14	c82.5_9	c80_6
DT041744	0	c100_361	c97.5_240	c95_125	c92.5_78	c90_51	c87.5_25	c85_14	c82.5_9	c80_6
DT041023	0	c100_365	c97.5_243	c95_125	c92.5_78	c90_51	c87.5_25	c85_14	c82.5_9	c80_6
DT041115	0	c100_1751	c97.5_1230	c95_788	c92.5_543	c90_373	c87.5_257	c85_178	c82.5_128	c80_94
DT041092	0	c100_1777	c97.5_1253	c95_809	c92.5_557	c90_385	c87.5_267	c85_185	c82.5_134	c80_98
AMRDT1_000275	0	c100_2274	c97.5_1599	c95_1035	c92.5_716	c90_493	c87.5_346	c85_240	c82.5_167	c80_118
AMRDT1_000222	0	c100_2273	c97.5_1598	c95_1034	c92.5_715	c90_492	c87.5_345	c85_240	c82.5_167	c80_118
2011002487	0	c100_4215	c97.5_2944	c95_1902	c92.5_1319	c90_935	c87.5_681	c85_479	c82.5_347	c80_247
2011002404	0	c100_4773	c97.5_3308	c95_2122	c92.5_1464	c90_1030	c87.5_744	c85_515	c82.5_373	c80_261
2011002405	0	c100_4773	c97.5_3308	c95_2122	c92.5_1464	c90_1030	c87.5_744	c85_515	c82.5_373	c80_261
2011002456	0	c100_4773	c97.5_3308	c95_2122	c92.5_1464	c90_1030	c87.5_744	c85_515	c82.5_373	c80_261
2011002546	0	c100_4773	c97.5_3308	c95_2122	c92.5_1464	c90_1030	c87.5_744	c85_515	c82.5_373	c80_261
2011002547	0	c100_4773	c97.5_3308	c95_2122	c92.5_1464	c90_1030	c87.5_744	c85_515	c82.5_373	c80_261
2011002094	0	c100_122	c97.5_82	c95_40	c92.5_22	c90_14	c87.5_6	c85_4	c82.5_2	c80_1
2011002442	0	c100_681	c97.5_462	c95_273	c92.5_175	c90_112	c87.5_66	c85_43	c82.5_25	c80_18
2011002428	0	c100_648	c97.5_440	c95_263	c92.5_169	c90_110	c87.5_64	c85_42	c82.5_25	c80_18
2011002420	0	c100_1375	c97.5_957	c95_599	c92.5_413	c90_279	c87.5_193	c85_134	c82.5_94	c80_66
F6.2Y_4	0	c100_1153	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
E6.1Y_5	0	c100_1153	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
C6.1Z_1	0	c100_1153	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
F6.2Z_2	0	c100_1153	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
F6.2Y_1	0	c100_1153	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
F6.2Z_3	0	c100_1153	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
F6.2Z_4	0	c100_1153	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
E6.1Y_4	0	c100_1168	c97.5_800	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
F6.2Z_1	0	c100_1168	c97.5_800	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.2Y_2	0	c100_1172	c97.5_802	c95_489	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B7.2Y_1	0	c100_1170	c97.5_801	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.1Y_1	0	c100_1161	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B6.1Y_4	0	c100_1161	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
C6.2Y_3	0	c100_1161	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.2Z_1	0	c100_1161	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.2Y_1	0	c100_1161	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B4.2Y_4	0	c100_1161	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.2Y_5	0	c100_1161	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B6.1Y_3	0	c100_1161	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
F6.2Y_5	0	c100_1161	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.2Y_4	0	c100_1163	c97.5_796	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.2Z_5	0	c100_1167	c97.5_799	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
C6.1Z_3	0	c100_1165	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B4.2Y_3	0	c100_1165	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B6.1Y_2	0	c100_1165	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B4.2Y_2	0	c100_1165	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B4.2Y_1	0	c100_1165	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
F6.2Z_5	0	c100_1165	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.2Z_3	0	c100_1165	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B6.2Z_1	0	c100_1165	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.1Y_3	0	c100_1162	c97.5_795	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
C6.2Z_2	0	c100_1164	c97.5_797	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
C6.2Z_1	0	c100_1163	c97.5_796	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.1Y_2	0	c100_1163	c97.5_796	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B6.2Z_4	0	c100_1163	c97.5_796	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
C6.1Z_5	0	c100_1163	c97.5_796	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.2Y_4_2	0	c100_1165	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
A6.2Z_2	0	c100_1166	c97.5_798	c95_488	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B6.2Z_5	0	c100_1171	c97.5_802	c95_489	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
B6.2Z_3	0	c100_1154	c97.5_790	c95_486	c92.5_325	c90_212	c87.5_142	c85_97	c82.5_64	c80_44
